teks,sentiment,score
"Pupuk mahal,harga di rendahkan dan impor di sembunyikan.  Yang utama pupuk yang melimpah itu kunci utama, ke 2 harga yang baik buat petani. Sekarang petani kebanyakan tidak punya lahan sendiri karena di masa Soeharto telah merusak pertanian  selaku pelaku penggalakan pertanian juga menghancurkan.impor beras yang berlebihan yang membuat enggan bertani dan menjual sawah",negative,0.9918899536132812
Pupuk aja susah pak...,negative,0.9964511394500732
Sudah saatnya harus swasembada mandiri memanfaatkan lahan yg kita punya supaya tdk bergantung dengan  import,positive,0.49301305413246155
"Gua gk yakin pemerintahan indo bisa ,,",negative,0.9926060438156128
Kasih petani pupuk yg berkwalitas... Biar tanaman padi subur... Pupuk subsidi yg ada kwalitasnya rendah...yg berkwalitas pupuknya masuk ke perkebunan sawit...,positive,0.5834529995918274
"Mau usul pak, klo bisa harga pupuk jangan terlalu tinggi pak",neutral,0.9018346667289734
MENTRI PANHAN MANTAP 👍👍👍👍👍,positive,0.8795958757400513
"Bapak saya asli seorang petani, yg dikeluhkan setiap musim panen harga jual murah, musim tanam pupuk mahal (terkadang langka). itu yang selalu terulanh setiap musim. makanya saya tidak mau menjadi petani, memilih berwirausaha 🙏",negative,0.559192419052124
"Sip pokoknya..kita kembali ke alam 
Tanah kita luas
Tanah kita subur..
Rakyat kita berlimpah...",positive,0.9911802411079407
UJUNG UJUNGNYA IMPOR JUGA.,negative,0.9938278794288635
Ketahanan pangan sangat lah penting supaya bisa menekan melonjaknya harga sembako seperti sekarang ini. Tapi ketahanan negara pun ta kalah penting sebab untuk menjaga kedaulatan dan harga diri bangsa dan negara. Ketahanan negara tidak lah harus memperbanyak personil tentara tapi memperkuat alusista moderen itu yg ter penting. Mengingat alusista di luar sana sudah canggih2 dan moderen. Pembelian alusista harus di barengi tot 50% supaya negara kita🇮🇩 bisa membuat sendiri dan tida ketergantungan ama negara luar. STOP prototipe sudah saat nya kembangkan dan produksi.,positive,0.6483821868896484
STRATEGI PERTAMA JOKOWI 3 PERIODE. STRATEGI KEDUA JOKOWI 10 PERIODE. JOKOWI SANG BAPAK ROHKUDUS,neutral,0.931755542755127
Sudah masuk musim tanam april september 2022 tp benih padi babtuan belum ada kabarx. Tolong tv1 ditaxkan kepak menteri.,neutral,0.6630162000656128
Indonesia insyaallah gk akan Krisis pangan jika tidak meng ekspor sumber pangan atau bahan pokok makanan,positive,0.645933985710144
Harga pupuk mahal giliran panen raya bersamaan harganya jstuh ....contohnya seperti tomat cabai  buat biaya produksi gk  cukup makanya sering sekali kayak cabai tomat gk di panen karena merugi gk sesuai harga di pasaraan itu yg harus di subsidi pemeritah tapi pas giliran mahal gk semua petani itu bisa panen karana gagal panen /produksi  makanya sayur mayur mahal karena suplai dari petani itu berkurang makanya sekarang banyak lahan /sawah gk di tanami petani karena sering merugi jsdi petani sekarang byk yg alih profesi /merantau ke kota2 besar bahkan jadi tki karena jadi petani menjajikan masa depanya,negative,0.9357417225837708
"Mafia2 pangan yg doyan komisi dari hasil import hasil Pertanian yg perlu dibrantas dulu...
Setelah itu serahkan saja ke swasta dengan ijin kelola ratusan sampai ribuan hektar lahan. Negara tidak perlu mengeluarkan Dana sampai Triliunan Rupiah, cukup memberikan bebas pajak utk alat2 mekanis Pertamina dan Perkebunan Modern yg tidak bisa dibuat didalam Negeri.",negative,0.7807633876800537
Strategi nya pupuk harus murah.,positive,0.809675395488739
"Jangan hanya strategi pak Mentri....cek kelapangan petani menjerit krna harga pupuk mahal & langka, pas panen harga jual gabah pasti anjok.
Jangan jauh2 cek saja ke Karawang klo lg panen raya.",negative,0.9924962520599365
Ah ini tidak benar buktinya hampir semua hasil pertanian adalah impor dan terjadi sudah lama sebelum perang rusia ukraina yg paling nyata kita impor beras bahkan cabe aja impor terus strategi apa .,negative,0.996288537979126
Apa hubungannya dgn ukraina?? Pupuk aja di persulitt.. Ktika panen raya harga selalu anjlok,negative,0.9915807843208313
"Rakyat butuh solusi bukan subsidi, dana subsidi ya cuman ngalir dan menguntungkan bagi itu-itu lagi dan ga menyelesaikan masalah serta ga berdampak panjang bagi rakyat.",negative,0.9192734956741333
"Ini musim panen tp harga murah bukan krisis pangan woooyyyy 
Pupuk mahal Hrg komoditi turun 😇😇😇
Kpn petani sejahtera????????",negative,0.7953017950057983
Kenyataannya harga pupuk bukannya naik lagi tapi ganti harga,negative,0.9232184290885925
Pupuk jangan dibikin sulit.,negative,0.9865806102752686
Masih byk  yg hdp susah di Indonesia..cari krj jga makin susah...,negative,0.9945420622825623
To bangkrut2  negoro mu,negative,0.9946700930595398
"Wacana wacana....
Tp di pasaran sembako  melambung ,migor tak turun"" !.
😇😇🤥🤥🤥",negative,0.8587846755981445
Siap2,positive,0.9613314270973206
Strategi krisis Pangan Murahkan Harga Pupuk.Stop Impor demi Fee.,neutral,0.787164032459259
"Salahmu sendiri, kenapa UTAMAKAN IMPOR?
Kenapa CABUT SUBSIDI PUPUK?
Kenapa biarkan petani menderita?

Sekarang banyak petani yg meninggalkan profesinya gara-gara kebijakan DUNGU si J0K0.",negative,0.9978541731834412
Dimulai dari pandemic. Kemudian ekonomi goyah.... Shifting to the new world order.....,negative,0.9918579459190369
nyari kambing item,negative,0.996279776096344
Rezim 10 th berkuasa kok tdk memberi manfaat bagi rakyat. Mengendalikan harga2 bahan pokok saja ndak mampu kok minta program Rezim dilanjutkan. Otak Kacau,negative,0.9978477954864502
"Pangan Kabeh mundak, wong mlarat  tambah akeh",negative,0.9926403164863586
PITIK UWIES  ORA  GELEM  NGENDOK.,negative,0.9956092238426208
Akibat kelakuan mu,negative,0.9950461387634277
Jgn lupa cara menguatkan sumber pangan negara dgn mencanggihkn dn memajukan teknologi pertanian dan peternakan,positive,0.7110456228256226
"Macam macam perang /warfare.
Secara umum yg lbh familiar perang militer.
Msh ada lagi perang biologi,perang ekonomi, perang informasi dan lain lain.
Perang militer tni saya yakin siap.
Namun apakah presiden dan tni paham atau sdh menunjukkan anti  atau melakukan perlawanan terhadap perang non militer tersebut?",negative,0.6323136687278748
Maksud mukidi perang tni  melawan rakyat indonesia,neutral,0.9872451424598694
Perangi habis cina cina komunis penjajah nkri!,negative,0.9960054755210876
"Apa perintah Perang thd TNI.
Perang dg siapa Jokowi",negative,0.9048701524734497
"Apasiii wiii 

Ngomong opoooo",negative,0.9911026954650879
Cuma curang yg kurang ajar pak,negative,0.9981935620307922
"Tenang aja, masih ada 11.000 T di kantong mu kan Wi...",neutral,0.8069594502449036
😢 nutupin kesalahan sendiri 🤦🤦🤦.... HUTANG HUTANG HUTANG SIAPA YG NANGGUNG KELAK 😭😭😭,negative,0.9650889039039612
"Apa aja yang dikerjakan Prabowo untuk Real Estate, sampai rugi ratusan triliun.",neutral,0.7751873135566711
"Indonesia krisis bukan gara2 sumber pangan habis,tapi semua gara2 koruptor dan pengusaha nakal yg main mata dg pejabat dan aparat,..sumber pangan apapun bisa ditimbun agar bisa jual harga tinggi😂😂😂",negative,0.9783481955528259
"MAKANYA yang DI BANGUN ITU, PERTANIAN PERKEBUNAN, PERIKANAN PETERNAKAN, KELAUTAN, SUBSIDI BBM, LISTRIK PUPUK.. 
BIAR RAKYAT SEMUA KERJA DENGAN BIAYA HIDUP MURAH..

 BUKANNYA BANSOS yang TAK MENDIDIK INI JERAT AGAR UANG HUTANG HABIS KITA GA BISA BAYAR. 
KELOLA SEMUA TAMBANG OLEH NEGARA BUKANYA ASING yang DI BERI PELUANG MENGUASAI DAN MERONGRONG NKRI.. 
BANGUN NEGARA INI SESUAI KULTUR BANGSA DAN TANAH AIRNYA, AGAR BISA MAKAN DARI BUMI SENDIRI.. 
JANGAN MIMPI JADI NEGARA MAJU..
TAPI JADIKAN LAH NEGARA yang MANDIRI..",negative,0.6741641163825989
"Pejabat,TNI ,polri,PNS,Ojo takut Krisis pangan yg takut ituorang kecil golet gawean aja sulitnya minta ampun jd wong cilik mangan ubi wongg gd beras Bae Ben wareg dewek",negative,0.9964981079101562
Perang sama koruptor aja deh...kalo perang sama kkb kalah muluuu....malu2in negara...gaya doang tuh tni polri....presidennya aja t o lol,negative,0.998132050037384
"Krisis pangan bukan karena iklim semata, tapi karena pemerintah yang kelibat kelibet..( malas dan bodoh)..sarana dan prasarana serta bibit padi unggul yang tidak di hiraukan oleh pemerintah (mentan),.pemerintah hanya sibuk sana sini bangun jalan tol,pupuk bibit unggul traktor dan lain lain untuk petani di kurangi sekurang mungkin.. Sekarang sudah kepepet suruh tentara untuk perang selamatkan pangan nasional,,sama dengan food estate serahkan ke Menhan yang ngurus lahan seluas itu.ngak mungkinlah berhasil karena bukan bidangnya,.. Bidang Menhan adalah alut sista dan naik kuda.. Yang lain ngak bisa.. 
Berikan sesuatu pada orang yang ahli di bidangnya,.kalau ingin beres sesuatu untuk bangsa ini.. 
Tolong jangan kembalikan negeri ini ke era tahun 1960- 1966..rakyat menderita karena kekurangan pangan, apa lagi daerah pulau jawa saat itu.. Jauhkan penderitaan rakyat seperti. 60 tahun yang lalu,. 
Tolong ambil sistim pak Harto di bidang pangan nasional pasti beres.",negative,0.9860808849334717
"Hajar semua bentuk provokasi dan tindakan INTOLERANT.
Termasuk orang orang yang memprovokasi rakyat.

Supaya NKRI bisa maju lebih cepat tanpa gangguan perusuh dan tanpa gangguan pihak pihak yang suka bikin onar.",negative,0.9934822916984558
"Masyarakat paham pak... Beda pendapat biasa, menang kalah biasa.. Bagi kalian saja yg ndak biasa..",negative,0.9824126958847046
"Diakhir sambutan Presiden pd HUT TNI tgl 5.10.2023, mengatakan         "" jaga netralitas "" TNI dan Polisi dan juga jangan lupa Sumpah Prajurit dg Sapta Marga demi terlaksananya Pemilu yg bersih dan berwibawa ttk",positive,0.546431303024292
"TNI perang dengan stabilitas pangan  karena perubahan iklim. TNI hendaknya membuat sumur bor di setiap titik persawahan di seluruh nusantara sehingga di musim kemarau pun para petani bisa menanam padi sehingga  stanilitas pangan infonesia akan kuat dan terjaga.
Ino ide gila yg  negara lain belum terfikirkan  bagaimana menghadapi krisis pangan  yang diakibatkan kemarau panjang.
bravo TNI
UUURRRAAA",positive,0.9471121430397034
Hem....🙄,negative,0.9302592277526855
"Cawe cawe yang tidak wajar...
Wasit harusnya menjadi penengah bukan mengusung salah satu capres/cawapres. Biarlah Rakyat yang memilih bukan penguasa yang menentukan.",negative,0.9667940735816956
Jangan semangat untuk perang klo belum waktunya semangatlah melindungi rakyat dan bangsa kita dari penjajahan saat ini.di jaja oli gargi di jaja kemiskinan kerna banyaknya pengangguran karna minimnya lapangan pekerjaan .mudah mudahan bangsa indonesia diselamatkan Alloh dari keterpurukan.,negative,0.8819358944892883
"Perangi ekonomi supaya meningkat,perang koruptir supaya lupus perangi warga yang menjadi pendatang asing tanpa izin di negara orang supaya dianggap TIDAK mengemis lowongan pekerjaan di negara sendiri.",negative,0.9969995021820068
"Gara2 food estate...gagal ,siapa yg disalahkan? Jokowi...lagi?! ...payah,deh?!😢",negative,0.9946088790893555
"Benar pak, TNI harus menjaga kedaulatan negara , tp jg hrs netral termasuk pak presiden ,",neutral,0.7656732201576233
"Pa ,, jd sebenarnya musuh kita itu siapa pa ? Apa menurut bp org yg tdk sepahaman dgn bp dan ulama yg di anggap radikal itu dianggap musuh pa, atau org2 China yg ingin nguasai negara ini dianggap musuh bapa?",negative,0.9939132332801819
"AllohuAkbar.mantab.
Perang kr sopo?",positive,0.8799052238464355
Saya heran..setiap pidato kok sll baca naska..lucu,negative,0.9869751930236816
"Mana kata waktu calon dulu,ekonomi meroket .....?
Krisis pangan udah dari sejak kenaikan BBM,kini TNI harus peka,kemana mentri² nya ...?",negative,0.8603942394256592
belanja militer harus di kuranginn yaa,negative,0.9861996173858643
🎉🎉🎉🎉,positive,0.9349061250686646
"Selama mentri komunikasi dari golongan PDi , ga akan menang anis , yg ada slalu di manipulasi",negative,0.9908910393714905
Wkwkwkwk tanah subur lu gusurin joko joko... ngomong doang sebakul.,negative,0.9958789348602295
"Intinya, DESA ADALAH KEKUATAN NEGARA.
Dan salah satu kekuatan negara adalah pertanian.",neutral,0.6457630395889282
perang melawan krisis pangan. tapi menhan malah beli pesawat bekas..,neutral,0.662817656993866
MAFIA PANGAN,negative,0.9965311884880066
Impor beras dari cina,neutral,0.9891719222068787
"Bravo TNI, TNI dari rakyat untuk rakyat; tumpas habis koruptor, KKB dan perusak ekonomi negara dst... dst...",negative,0.942937970161438
"Bravo TNI, TNI dari rakyat untuk rakyat; tumpas habis koruptor, KKB dan perusak ekonomi negara dst... dst...",negative,0.942937970161438
YANG PENTING JANGAN CURANG😂,negative,0.9934229254722595
Udah mau lengser bar ngomongin krisis pangan presiden lelucon,negative,0.9957503080368042
Ayo tni nyangkul.....,negative,0.9789365530014038
Gua gak pernah liat si bapak ini pidato gak baca text😅,negative,0.8026078343391418
Gua gak pernah liat si bapak ini pidato gak baca text😅,negative,0.8026078343391418
Krisis utang lbh menakutkan,negative,0.9929927587509155
Tiap desa kan ada acara RT nan...nah itu bisa dimanfaatkan buat bikin program bersama dg lomba tanam tanaman di setiap lahan pekarangan rumah masing masing tanpa kecuali dan tanpa alasan .karena tanaman bisa juga tumbuh di pot. Bisa tanaman dasar bumbu makanan...buah buahan atau tanaman pangan seperti ubi..ketela..dll,positive,0.8081008195877075
Ingat klo joko ngomong pasti kebalikannya,negative,0.9707493185997009
"Ayo perintahkan TNI untuk tumpas OPM dkk pak.. Dengan skala militer, Dengan sandi tugas Trikora 2",neutral,0.9949570298194885
Pelajari kenapa food estate gagal.,negative,0.5837790966033936
"YANG PINTER ADALAH PENYUSUN ARTIKEL PIDATO NYA 
BARU TAHU KALO KRISIS PANGAN  KARENA GA PERNAH BLUSUKAN KAYAK MASA KAMPANYE DULU 

TIDAK TAHU KALO BANGSA INI TIDAK HANYA KRISIS PANGAN TAPI JUGA KRISIS MORAL [BEJAD ALHLAQ] KRISIS MASA DEPAN [PEMUDA HANYA BISA CAFE CAFE AJA]KRISIS DOMPET[ RAKJAT TERJEBAK.PINJOL] KRISIS MENTAL[ NARKOBA .RSJ PENUH] 

BUAT YG BACA URAIAN SAYA  SEMOGA TIDAK ADA YG TERSINGGUNG",negative,0.9604215621948242
Perang nya yg penting adalah lawan pki yg ada dalam negeri jangan pura2 buta.,negative,0.9361416697502136
"Dimulai dengan tidak mengubah tanah pertanian yg sudah ada jadi pabrik, jadi perumahan, jadi jalan dll",neutral,0.8271694779396057
"Yakin pak pres . Nnt KL TNI bner2 bergerak sesuai instruksi, nyesall",positive,0.9019979238510132
"Secara teoritis ""netral"" dalam prakteknya siapa yang tau...wong presiden nya saja dari awal  sdh ""cawe2""",negative,0.980148434638977
"Krisis pangan ud di depan mata, coba mulai dr diri sendiri jangan buang2 makanan",negative,0.96075838804245
Bagaimana pak presiden. Anggota rasuah nya besar sekali. Kebanyakan mereka itu tidak boleh hidup tanpa rasuah. Rakyat makin susah. Lahan mereka di cabul oleh oligarki ni,negative,0.9952523708343506
Halo KKB...?mana TNI?...BISA GA PITING SJ SATU2 KKB ...BERES TUH...,negative,0.8991685509681702
KKB tertawa melihat ini.,negative,0.9786619544029236
Nah ini yang kusukai dari bicaranya beda pilihan kalah menang biasa Dan harus netral jangan cawe cawe 👍👍👍,negative,0.7916717529296875
Ketahanan pangan bagian dr sistem pertahanan Negara.,neutral,0.9935125708580017
Wowo dan limpo ga becus ngurus food estate,negative,0.9890227317810059
Coba klo jkw kerja fokus kpd ketahanan pangan..jng fokus ke proyek pencitraan..jln TOL..yg berguna bwt yg berduit !!! Rakyat ngga hrs mkn ubi...Pemimpin yg Gagal mensejahterakan Rakyat !!!,negative,0.98621666431427
"Bujur jua kah jar inya,",negative,0.9168855547904968
Proyek Food estate bagaimana Broooo,neutral,0.5135928392410278
Politik PKI yg harus disingkirkan,negative,0.9806275963783264
"Keadaan apapun TNI harus netral berpegangan dengan rakyat. 
Karena siapa lagi yang dipercaya kalau bukan TNI dibangsa ini. 
Semuanya rakus atas uang, kekuasaan, dan jabatan.",negative,0.9973147511482239
Kau yg harusnya diperangi bodoh!!!!! Kau yg jahat itu,negative,0.9968549013137817
Rezim yg sll mencari kambing hitam sampai iklim alam di jadikan alasan krn ke GAGALan nya,negative,0.9909352660179138
"Wi, kalau mau menindas rakyat memakai tangan² aparat ya monggo. Rakyat siap melawan",negative,0.9074269533157349
Penipu..penipu..penipu 😎,negative,0.9961537718772888
Ngomong OPO koe😂😂😂😂,negative,0.9917728304862976
"Kami sudah siap pak
Bravo TNI POLRI 💪💪",neutral,0.9633506536483765
acakadulll,negative,0.6160876154899597
Perang hawanapsu x pak,negative,0.9724660515785217
"tetap netral , pilih yg rambut putih & sekarang jatahnya prabowo.!",negative,0.703707754611969
"Menang kalah wajar klau tidak ada kecurangan,,,paham lo??",negative,0.6269733905792236
Ngomong pinter janji pinter  neng nyatane sebalik e . Isuk delle sore tempe,negative,0.8685078620910645
